ons_id;ons_region_id;constituency_name;county_name;region_name;country_name;constituency_type;declaration_time;mp_firstname;mp_surname;mp_gender;result;first_party;second_party;electorate;valid_votes;invalid_votes;majority;con;lab;ld;brexit;green;snp;pc;dup;sf;sdlp;uup;alliance;other;other_winner;mp_fullname;majority_percent;majority_rank;turnout_const;turnout_reg;turnout_uk;turnout_2017
E14000918;E12000008;Sevenoaks;Kent;South East;England;County;12/13/19 3:20;Laura;Trott;Female;Con hold;Con;LD;71757;50956;244;20818;30932;6946;10114;0;1974;0;0;0;0;0;0;0;990;0;Laura Trott;0,408548551691656;112;0,710118873420015;0,702066082349098;0,673108310793613;0,7156850415706
E14000921;E12000003;Sheffield, Brightside and Hillsborough;South Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 3:04;Gill;Furniss;Female;Lab hold;Lab;Con;69333;39600;122;12274;10095;22369;1517;3855;1179;0;0;0;0;0;0;0;585;0;Gill Furniss;0,309949494949495;236;0,571156592099;0,643471527266342;0,673108310793613;0,595217786875924
E14000919;E12000003;Sheffield Central;South Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 3:51;Paul;Blomfield;Male;Lab hold;Lab;Con;89849;50913;233;27273;6695;33968;3237;1969;4570;0;0;0;0;0;0;0;474;0;Paul Blomfield;0,535678510400094;33;0,56665071397567;0,643471527266342;0,673108310793613;0,617289840123775
E14000922;E12000003;Sheffield, Hallam;South Yorkshire;Yorkshire and The Humber;England;County;12/13/19 5:10;Olivia;Blake;Female;Lab hold;Lab;LD;72763;56885;150;712;14696;19709;18997;1562;1630;0;0;0;0;0;0;0;291;0;Olivia Blake;0,0125164806187923;634;0,781784698266976;0,643471527266342;0,673108310793613;0,776257572663535
E14000923;E12000003;Sheffield, Heeley;South Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 4:02;Louise;Haigh;Female;Lab hold;Lab;Con;66940;42695;132;8520;12955;21475;2916;3538;1811;0;0;0;0;0;0;0;0;0;Louise Haigh;0,199554983019089;365;0,637809979085748;0,643471527266342;0,673108310793613;0,65
E14000920;E12000003;Sheffield South East;South Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 3:34;Clive;Betts;Male;Lab hold;Lab;Con;67832;41998;146;4289;15070;19359;2125;4478;0;0;0;0;0;0;0;0;966;0;Clive Betts;0,102123910662412;505;0,619147305106734;0,643471527266342;0,673108310793613;0,632330118210167
E14000924;E12000004;Sherwood;Nottinghamshire;East Midlands;England;County;12/13/19 4:57;Mark;Spencer;Male;Con hold;Con;Lab;77888;52709;183;16186;32049;15863;2883;0;1214;0;0;0;0;0;0;0;700;0;Mark Spencer;0,307082281963232;242;0,67672812243221;0,671701751982193;0,673108310793613;0,700351724499974
E14000925;E12000003;Shipley;West Yorkshire;Yorkshire and The Humber;England;County;12/13/19 5:00;Philip;Davies;Male;Con hold;Con;Lab;74029;54004;258;6242;27437;21195;3188;0;1301;0;0;0;0;0;0;0;883;0;Philip Davies;0,115584030812532;480;0,729497899471829;0,643471527266342;0,673108310793613;0,73010815910738
E14000926;E12000005;Shrewsbury and Atcham;Shropshire;West Midlands;England;County;12/13/19 4:05;Daniel;Kawczynski;Male;Con hold;Con;Lab;82238;59065;217;11217;31021;19804;5906;0;1762;0;0;0;0;0;0;0;572;0;Daniel Kawczynski;0,189909421823415;375;0,718220287458353;0,646625390348285;0,673108310793613;0,736346039497489
E14000927;E12000008;Sittingbourne and Sheppey;Kent;South East;England;County;12/13/19 4:04;Gordon;Henderson;Male;Con hold;Con;Lab;83917;51394;103;24479;34742;10263;3213;0;1188;0;0;0;0;0;0;0;1988;0;Gordon Henderson;0,476300735494416;49;0,612438480879917;0,702066082349098;0,673108310793613;0,628865474748216
E14000928;E12000003;Skipton and Ripon;North Yorkshire;Yorkshire and The Humber;England;County;12/13/19 4:21;Julian;Smith;Male;Con hold;Con;Lab;78347;58724;239;23694;34919;11225;8701;0;2748;0;0;0;0;0;0;0;1131;0;Julian Smith;0,40348068932634;119;0,74953731476636;0,643471527266342;0,673108310793613;0,744366485711359
E14000929;E12000004;Sleaford and North Hykeham;Lincolnshire;East Midlands;England;County;12/13/19 4:02;Caroline;Johnson;Female;Con hold;Con;Lab;94761;66554;236;32565;44683;12118;5355;0;1742;0;0;0;0;0;0;0;2656;0;Caroline Johnson;0,489301920245214;41;0,702335348930467;0,671701751982193;0,673108310793613;0,723608529731989
E14000930;E12000008;Slough;Berkshire;South East;England;Borough;12/13/19 3:38;Tan;Dhesi;Male;Lab hold;Lab;Con;86818;51038;155;13640;15781;29421;3357;1432;1047;0;0;0;0;0;0;0;0;0;Tan Dhesi;0,267251851561582;285;0,587873482457555;0,702066082349098;0,673108310793613;0,652019886636565
E14000931;E12000005;Solihull;West Midlands;West Midlands;England;Borough;12/13/19 2:12;Julian;Knight;Male;Con hold;Con;Lab;78760;55344;209;21273;32309;11036;9977;0;2022;0;0;0;0;0;0;0;0;0;Julian Knight;0,384377710320902;139;0,702691721686135;0,646625390348285;0,673108310793613;0,729511884713777
E14000932;E12000009;Somerton and Frome;Somerset;South West;England;County;12/13/19 5:16;David;Warburton;Male;Con hold;Con;LD;85866;64896;225;19213;36230;8354;17017;0;3295;0;0;0;0;0;0;0;0;0;David Warburton;0,296058308678501;254;0,755782265390259;0,720191104120187;0,673108310793613;0,756682497009605
E14000955;E12000008;Southampton, Itchen;Hampshire;South East;England;Borough;12/13/19 5:01;Royston;Smith;Male;Con hold;Con;Lab;72299;47421;137;4498;23952;19454;2503;0;1040;0;0;0;0;0;0;0;472;0;Royston Smith;0,0948524915121992;522;0,655901188121551;0,702066082349098;0,673108310793613;0,652282423803017
E14000956;E12000008;Southampton, Test;Hampshire;South East;England;Borough;12/13/19 5:04;Alan;Whitehead;Male;Lab hold;Lab;Con;70116;44994;122;6213;16043;22256;3449;1591;1433;0;0;0;0;0;0;0;222;0;Alan Whitehead;0,138085078010401;452;0,641708026698614;0,702066082349098;0,673108310793613;0,668143420846451
N06000014;N92000002;South Antrim;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 3:23;Paul;Girvan;Male;DUP hold;DUP;UUP;71711;42974;214;2689;0;0;0;0;0;0;0;15149;4887;2288;12460;8190;0;0;Paul Girvan;0,0625727183878624;571;0,59926650025798;0,6175061110334;0,673108310793613;0,632583084227185
E14000933;E12000006;South Basildon and East Thurrock;Essex;East;England;County;12/13/19 1:44;Stephen;Metcalfe;Male;Con hold;Con;Lab;74441;45297;198;19922;29973;10051;1957;0;0;0;0;0;0;0;0;0;3316;0;Stephen Metcalfe;0,439808375830629;75;0,608495318440107;0,682459959038198;0,673108310793613;0,64076587296191
E14000934;E12000006;South Cambridgeshire;Cambridgeshire;East;England;County;12/13/19 3:22;Anthony;Browne;Male;Con hold;Con;LD;87288;66929;304;2904;31015;7803;28111;0;0;0;0;0;0;0;0;0;0;0;Anthony Browne;0,0433892632491147;590;0,766760608560169;0,682459959038198;0,673108310793613;0,761509318882907
E14000935;E12000004;South Derbyshire;Derbyshire;East Midlands;England;County;12/13/19 3:26;Heather;Wheeler;Female;Con hold;Con;Lab;79331;53381;429;19335;33502;14167;3924;0;1788;0;0;0;0;0;0;0;0;0;Heather Wheeler;0,362207527022723;168;0,672889538767947;0,671701751982193;0,673108310793613;0,689067818800733
E14000936;E12000009;South Dorset;Dorset;South West;England;County;12/13/19 4:13;Richard;Drax;Male;Con hold;Con;Lab;73809;51058;184;17153;30024;12871;5432;0;2246;0;0;0;0;0;0;0;485;0;Richard Drax;0,335951271103451;204;0,691758457640667;0,720191104120187;0,673108310793613;0,717696998188681
N06000015;N92000002;South Down;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 3:29;Chris;Hazzard;Male;SF hold;SF;SDLP;79175;49762;209;1620;0;0;0;0;0;0;0;7619;16137;14517;3307;6916;1266;0;Chris Hazzard;0,0325549616172983;605;0,628506473002842;0,6175061110334;0,673108310793613;0,672431789654489
E14000937;E12000006;South East Cambridgeshire;Cambridgeshire;East;England;County;12/13/19 4:45;Lucy;Frazer;Female;Con hold;Con;LD;86769;64385;255;11490;32187;10492;20697;0;0;0;0;0;0;0;0;0;1009;0;Lucy Frazer;0,17845771530636;399;0,742027682697738;0,682459959038198;0,673108310793613;0,731552118530904
E14000938;E12000009;South East Cornwall;Cornwall;South West;England;County;12/13/19 5:41;Sheryll;Murray;Female;Con hold;Con;Lab;71825;53655;230;20971;31807;10836;8650;0;1493;0;0;0;0;0;0;0;869;0;Sheryll Murray;0,390848942316653;134;0,747024016707275;0,720191104120187;0,673108310793613;0,74045631608236
E14000957;E12000006;Southend West;Essex;East;England;Borough;12/13/19 2:11;David;Amess;Male;Con hold;Con;Lab;69043;46537;260;14459;27555;13096;5312;0;0;0;0;0;0;0;0;0;574;0;David Amess;0,310699013688033;235;0,67402922816216;0,682459959038198;0,673108310793613;0,69729745703858
E14000939;E12000004;South Holland and The Deepings;Lincolnshire;East Midlands;England;County;12/13/19 3:00;John;Hayes;Male;Con hold;Con;Lab;75975;49179;202;30838;37338;6500;3225;0;1613;0;0;0;0;0;0;0;503;0;John Hayes;0,627056263852457;11;0,647305034550839;0,671701751982193;0,673108310793613;0,658797496530233
E14000940;E12000004;South Leicestershire;Leicestershire;East Midlands;England;County;12/13/19 4:32;Alberto;Costa;Male;Con hold;Con;Lab;80520;57469;298;24004;36791;12787;5452;0;2439;0;0;0;0;0;0;0;0;0;Alberto Costa;0,417686056830639;103;0,713723298559364;0,671701751982193;0,673108310793613;0,717718554155852
E14000941;E12000006;South Norfolk;Norfolk;East;England;County;12/13/19 4:32;Richard;Bacon;Male;Con hold;Con;Lab;86214;62484;291;21275;36258;14983;8744;0;2499;0;0;0;0;0;0;0;0;0;Richard Bacon;0,340487164714167;200;0,72475468021435;0,682459959038198;0,673108310793613;0,73578953705376
E14000942;E12000004;South Northamptonshire;Northamptonshire;East Midlands;England;County;12/13/19 7:13;Andrea;Leadsom;Female;Con hold;Con;Lab;90842;66908;266;27761;41755;13994;7891;0;2634;0;0;0;0;0;0;0;634;0;Andrea Leadsom;0,414913014886112;105;0,736531560291495;0,671701751982193;0,673108310793613;0,757914621205938
E14000958;E12000002;Southport;Merseyside;North West;England;Borough;12/13/19 2:13;Damien;Moore;Male;Con hold;Con;Lab;70837;48180;190;4147;22914;18767;6499;0;0;0;0;0;0;0;0;0;0;0;Damien Moore;0,0860730593607306;536;0,680153027372701;0,656235607475574;0,673108310793613;0,691008645533141
E14000943;E12000002;South Ribble;Lancashire;North West;England;County;12/13/19 2:59;Katherine;Fletcher;Female;Con hold;Con;Lab;75351;53784;209;11199;30028;18829;3720;0;1207;0;0;0;0;0;0;0;0;0;Katherine Fletcher;0,20822177599286;358;0,713779511884381;0,656235607475574;0,673108310793613;0,72384887527722
E14000944;E12000001;South Shields;Tyne and Wear;North East;England;Borough;12/13/19 1:00;Emma;Lewell-Buck;Female;Lab hold;Lab;Con;62793;37882;80;9585;7688;17273;1514;6446;1303;0;0;0;0;0;0;0;3658;0;Emma Lewell-Buck;0,253022543688295;299;0,603283805519723;0,642070829068157;0,673108310793613;0,642756924629136
E14000945;E12000005;South Staffordshire;Staffordshire;West Midlands;England;County;12/13/19 4:11;Gavin;Williamson;Male;Con hold;Con;Lab;73668;50005;259;28250;36520;8270;3280;0;1935;0;0;0;0;0;0;0;0;0;Gavin Williamson;0,564943505649435;26;0,678788619210512;0,646625390348285;0,673108310793613;0,695919173213872
E14000946;E12000006;South Suffolk;Suffolk;East;England;County;12/13/19 3:54;James;Cartlidge;Male;Con hold;Con;Lab;76201;53489;277;22897;33270;10373;6702;0;3144;0;0;0;0;0;0;0;0;0;James Cartlidge;0,428069322664473;86;0,70194616868545;0,682459959038198;0,673108310793613;0,718487116645691
E14000947;E12000009;South Swindon;Wiltshire;South West;England;County;12/13/19 2:22;Robert;Buckland;Male;Con hold;Con;Lab;73118;50746;247;6625;26536;19911;4299;0;0;0;0;0;0;0;0;0;0;0;Robert Buckland;0,130552161746739;460;0,694028830110233;0,720191104120187;0,673108310793613;0,708436964571934
E14000948;E12000008;South Thanet;Kent;South East;England;County;12/13/19 4:43;Craig;Mackinlay;Male;Con hold;Con;Lab;73223;48257;211;10587;27084;16497;2727;0;1949;0;0;0;0;0;0;0;0;0;Craig Mackinlay;0,219387860828481;343;0,659041557980416;0,702066082349098;0,673108310793613;0,687823153703653
E14000949;E12000006;South West Bedfordshire;Bedfordshire;East;England;County;12/13/19 2:55;Andrew;Selous;Male;Con hold;Con;Lab;79926;53307;254;18583;32212;13629;5435;0;2031;0;0;0;0;0;0;0;0;0;Andrew Selous;0,348603372915377;186;0,666954432850387;0,682459959038198;0,673108310793613;0,698423259434081
E14000950;E12000009;South West Devon;Devon;South West;England;County;12/13/19 5:54;Gary;Streeter;Male;Con hold;Con;Lab;72535;53367;275;21430;33286;11856;6207;0;2018;0;0;0;0;0;0;0;0;0;Gary Streeter;0,401559015871231;124;0,735741366236989;0,720191104120187;0,673108310793613;0,741748526522593
E14000951;E12000006;South West Hertfordshire;Hertfordshire;East;England;County;12/13/19 5:07;Gagan;Mohindra;Male;Con hold;Con;Ind;80499;61191;277;14408;30327;7228;6251;0;1466;0;0;0;0;0;0;0;15919;0;Gagan Mohindra;0,235459462992924;330;0,760146088771289;0,682459959038198;0,673108310793613;0,747999062735087
E14000952;E12000006;South West Norfolk;Norfolk;East;England;County;12/13/19 4:47;Elizabeth;Truss;Female;Con hold;Con;Lab;78455;51466;184;26195;35507;9312;4166;0;1645;0;0;0;0;0;0;0;836;0;Elizabeth Truss;0,508976800217619;35;0,655993881843095;0,682459959038198;0,673108310793613;0,673087294860929
E14000953;E12000008;South West Surrey;Surrey;South East;England;County;12/13/19 3:56;Jeremy;Hunt;Male;Con hold;Con;LD;79096;60340;374;8817;32191;4775;23374;0;0;0;0;0;0;0;0;0;0;0;Jeremy Hunt;0,146121975472324;438;0,762870435925963;0,702066082349098;0,673108310793613;0,774352271853617
E14000954;E12000009;South West Wiltshire;Wiltshire;South West;England;County;12/13/19 4:11;Andrew;Murrison;Male;Con hold;Con;Lab;77969;54895;246;21630;33038;11408;8015;0;2434;0;0;0;0;0;0;0;0;0;Andrew Murrison;0,394024956735586;131;0,704061870743501;0,720191104120187;0,673108310793613;0,711995110405992
E14000959;E12000008;Spelthorne;Surrey;South East;England;Borough;12/13/19 5:01;Kwasi;Kwarteng;Male;Con hold;Con;Lab;70929;49510;273;18393;29141;10748;7499;0;2122;0;0;0;0;0;0;0;0;0;Kwasi Kwarteng;0,371500706927893;156;0,698021965627599;0,702066082349098;0,673108310793613;0,689899643452045
E14000965;E12000005;Stafford;Staffordshire;West Midlands;England;County;12/13/19 3:27;Theo;Clarke;Female;Con hold;Con;Lab;72572;51149;193;14377;29992;15615;3175;0;2367;0;0;0;0;0;0;0;0;0;Theo Clarke;0,281080764042308;275;0,704803505484209;0,646625390348285;0,673108310793613;0,758623712469866
E14000966;E12000005;Staffordshire Moorlands;Staffordshire;West Midlands;England;County;12/13/19 3:20;Karen;Bradley;Female;Con hold;Con;Lab;65485;43656;173;16428;28192;11764;2469;0;1231;0;0;0;0;0;0;0;0;0;Karen Bradley;0,376305662451897;151;0,666656486218218;0,646625390348285;0,673108310793613;0,705896300980082
E14000960;E12000006;St Albans;Hertfordshire;East;England;County;12/13/19 3:51;Daisy;Cooper;Female;LD gain from Con;LD;Con;73727;57599;173;6293;22574;5000;28867;0;1004;0;0;0;0;0;0;0;154;0;Daisy Cooper;0,109255369016823;493;0,781247032972995;0,682459959038198;0,673108310793613;0,782821277004848
E14000967;E12000002;Stalybridge and Hyde;Greater Manchester;North West;England;County;12/13/19 4:00;Jonathan;Reynolds;Male;Lab hold;Lab;Con;73064;42368;143;2946;16079;19025;1827;3591;1411;0;0;0;0;0;0;0;435;0;Jonathan Reynolds;0,0695336102719033;561;0,579875177926202;0,656235607475574;0,673108310793613;0,594560909689255
E14000961;E12000009;St Austell and Newquay;Cornwall;South West;England;County;12/13/19 5:41;Steve;Double;Male;Con hold;Con;Lab;79930;55776;140;16526;31273;14747;5861;0;1609;0;0;0;0;0;0;0;2286;0;Steve Double;0,296292312105565;253;0,697810584261229;0,720191104120187;0,673108310793613;0,689641135238968
E14000968;E12000006;Stevenage;Hertfordshire;East;England;County;12/13/19 2:54;Stephen;McPartland;Male;Con hold;Con;Lab;71562;47683;197;8562;25328;16766;4132;0;1457;0;0;0;0;0;0;0;0;0;Stephen McPartland;0,179560849778747;395;0,666317319247645;0,682459959038198;0,673108310793613;0,697053628206034
E14000962;E12000002;St Helens North;Merseyside;North West;England;Borough;12/13/19 2:14;Conor;McGinn;Male;Lab hold;Lab;Con;75593;47561;167;12209;12661;24870;2668;5396;1966;0;0;0;0;0;0;0;0;0;Conor McGinn;0,256701919640041;297;0,629172013281653;0,656235607475574;0,673108310793613;0,66005151929345
E14000963;E12000002;St Helens South and Whiston;Merseyside;North West;England;Borough;12/13/19 2:43;Marie;Rimmer;Female;Lab hold;Lab;Con;79061;50313;129;19122;10335;29457;2886;5353;2282;0;0;0;0;0;0;0;0;0;Marie Rimmer;0,380060819271361;145;0,636382034125549;0,656235607475574;0,673108310793613;0,669138114277038
S14000057;S92000003;Stirling;Scotland;Scotland;Scotland;County;12/13/19 3:19;Alyn;Smith;Male;SNP gain from Con;SNP;Con;68473;52620;105;9254;17641;4275;2867;0;942;26895;0;0;0;0;0;0;0;0;Alyn Smith;0,175864690231851;403;0,768478086252976;0,680735968118871;0,673108310793613;0,743145373786042
E14000964;E12000009;St Ives;Cornwall;South West;England;County;12/13/19 14:52;Derek;Thomas;Male;Con hold;Con;LD;68795;51413;111;4280;25365;3553;21085;0;964;0;0;0;0;0;0;0;446;0;Derek Thomas;0,0832474276933849;540;0,747336288974489;0,720191104120187;0,673108310793613;0,762916077146474
E14000969;E12000002;Stockport;Greater Manchester;North West;England;Borough;12/13/19 3:08;Navendu;Mishra;Male;Lab hold;Lab;Con;65391;41715;145;10039;11656;21695;5043;1918;1403;0;0;0;0;0;0;0;0;0;Navendu Mishra;0,240656838067841;319;0,637931825480571;0,656235607475574;0,673108310793613;0,646740145712684
E14000970;E12000001;Stockton North;Cleveland;North East;England;Borough;12/13/19 2:08;Alex;Cunningham;Male;Lab hold;Lab;Con;66649;41156;116;1027;16701;17728;1631;3907;0;0;0;0;0;0;0;0;1189;0;Alex Cunningham;0,0249538341918554;618;0,617503638464193;0,642070829068157;0,673108310793613;0,644655653616957
E14000971;E12000001;Stockton South;Cleveland;North East;England;Borough;12/13/19 2:33;Matt;Vickers;Male;Con gain from Lab;Con;Lab;76870;54802;142;5260;27764;22504;2338;2196;0;0;0;0;0;0;0;0;0;0;Matt Vickers;0,0959818984708587;520;0,712917913360219;0,642070829068157;0,673108310793613;0,711722314049587
E14000972;E12000005;Stoke-On-Trent Central;Staffordshire;West Midlands;England;Borough;12/13/19 4:25;Jo;Gideon;Female;Con gain from Lab Coop;Con;Lab;55419;32070;67;670;14557;13887;1116;1691;819;0;0;0;0;0;0;0;0;0;Jo Gideon;0,0208917991892735;622;0,5786824013425;0,646625390348285;0,673108310793613;0,582359659140824
E14000973;E12000005;Stoke-On-Trent North;Staffordshire;West Midlands;England;Borough;12/13/19 4:30;Jonathan;Gullis;Male;Con gain from Lab;Con;Lab;68298;40134;96;6286;20974;14688;1268;2374;508;0;0;0;0;0;0;0;322;0;Jonathan Gullis;0,156625305227488;430;0,587630677325837;0,646625390348285;0,673108310793613;0,583945890047234
E14000974;E12000005;Stoke-On-Trent South;Staffordshire;West Midlands;England;Borough;12/13/19 4:35;Jack;Brereton;Male;Con hold;Con;Lab;64491;39604;171;11271;24632;13361;1611;0;0;0;0;0;0;0;0;0;0;0;Jack Brereton;0,284592465407535;268;0,614101192414445;0,646625390348285;0,673108310793613;0,631121607096901
E14000975;E12000005;Stone;Staffordshire;West Midlands;England;County;12/13/19 3:54;William;Cash;Male;Con hold;Con;Lab;69378;49843;222;19945;31687;11742;4412;0;2002;0;0;0;0;0;0;0;0;0;William Cash;0,400156491382942;125;0,71842659056185;0,646625390348285;0,673108310793613;0,737673979712196
E14000976;E12000005;Stourbridge;West Midlands;West Midlands;England;Borough;12/13/19 4:53;Suzanne;Webb;Female;Con hold;Con;Lab;69891;45689;142;13571;27534;13963;2523;0;1048;0;0;0;0;0;0;0;621;0;Suzanne Webb;0,29702991967432;252;0,653717932208725;0,646625390348285;0,673108310793613;0,671295307270526
N06000016;N92000002;Strangford;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 1:56;Jim;Shannon;Male;DUP hold;DUP;Alliance;66928;37485;175;7071;1476;0;0;0;790;0;0;17705;555;1994;4023;10634;308;0;Jim Shannon;0,188635454181673;379;0,560079488405451;0,6175061110334;0,673108310793613;0,602375363377742
E14000977;E12000005;Stratford-On-Avon;Warwickshire;West Midlands;England;County;12/13/19 2:11;Nadhim;Zahawi;Male;Con hold;Con;LD;74037;55048;273;19972;33343;6222;13371;0;2112;0;0;0;0;0;0;0;0;0;Nadhim Zahawi;0,362810637988664;166;0,743520131825979;0,646625390348285;0,673108310793613;0,737639861103456
E14000978;E12000007;Streatham;London;London;England;Borough;12/13/19 4:21;Bell;Ribeiro-Addy;Female;Lab hold;Lab;LD;84783;56513;178;17690;9060;30976;13286;624;2567;0;0;0;0;0;0;0;0;0;Bell Ribeiro-Addy;0,313025321607418;232;0,666560513310451;0,67469636048204;0,673108310793613;0,709417792978932
E14000979;E12000002;Stretford and Urmston;Greater Manchester;North West;England;Borough;12/13/19 3:54;Kate;Green;Female;Lab hold;Lab;Con;72372;50067;155;16417;13778;30195;2969;1768;1357;0;0;0;0;0;0;0;0;0;Kate Green;0,327900613178341;216;0,691800696401923;0,656235607475574;0,673108310793613;0,698717859479626
E14000980;E12000009;Stroud;Gloucestershire;South West;England;County;12/13/19 3:09;Siobhan;Baillie;Female;Con gain from Lab Coop;Con;Lab;84537;65930;185;3840;31582;27742;0;1085;4954;0;0;0;0;0;0;0;567;0;Siobhan Baillie;0,0582435916881541;573;0,779895193820457;0,720191104120187;0,673108310793613;0,770361786115236
E14000981;E12000006;Suffolk Coastal;Suffolk;East;England;County;12/13/19 5:32;Thérèse;Coffey;Female;Con hold;Con;Lab;81910;58308;199;20533;32958;12425;8719;0;2713;0;0;0;0;0;0;0;1493;0;Thérèse Coffey;0,352147218220484;182;0,711854474423147;0,682459959038198;0,673108310793613;0,731723912002621
E14000982;E12000001;Sunderland Central;Tyne and Wear;North East;England;Borough;12/13/19 0:08;Julie;Elliott;Female;Lab hold;Lab;Con;72680;43476;104;2964;15372;18336;3025;5047;1212;0;0;0;0;0;0;0;484;0;Julie Elliott;0,0681755451283467;564;0,598183819482664;0,642070829068157;0,673108310793613;0,620270047299527
E14000983;E12000008;Surrey Heath;Surrey;South East;England;County;12/13/19 3:45;Michael;Gove;Male;Con hold;Con;LD;81349;58654;237;18349;34358;5407;16009;0;2252;0;0;0;0;0;0;0;628;0;Michael Gove;0,312834589286323;233;0,721016853311043;0,702066082349098;0,673108310793613;0,715937794066663
E14000984;E12000007;Sutton and Cheam;London;London;England;Borough;12/13/19 3:43;Paul;Scully;Male;Con hold;Con;LD;71779;50487;211;8351;25235;7200;16884;0;1168;0;0;0;0;0;0;0;0;0;Paul Scully;0,165408917146988;418;0,703367280123713;0,67469636048204;0,673108310793613;0,738168285892847
E14000985;E12000005;Sutton Coldfield;West Midlands;West Midlands;England;Borough;12/13/19 3:22;Andrew;Mitchell;Male;Con hold;Con;Lab;75638;52325;312;19272;31604;12332;6358;0;2031;0;0;0;0;0;0;0;0;0;Andrew Mitchell;0,36831342570473;158;0,691781908564478;0,646625390348285;0,673108310793613;0,69869930735473
W07000048;W92000004;Swansea East;West Glamorgan;Wales;Wales;Borough;12/13/19 2:18;Carolyn;Harris;Female;Lab hold;Lab;Con;58450;33579;66;7970;9435;17405;1409;2842;583;0;1905;0;0;0;0;0;0;0;Carolyn Harris;0,237350725155603;325;0,574491017964072;0,665721049768388;0,673108310793613;0,600792877770373
W07000047;W92000004;Swansea West;West Glamorgan;Wales;Wales;Borough;12/13/19 2:02;Geraint;Davies;Male;Lab hold;Lab;Con;57078;35830;127;8116;10377;18493;2993;1983;0;0;1984;0;0;0;0;0;0;0;Geraint Davies;0,226514094334357;336;0,627737482042118;0,665721049768388;0,673108310793613;0,655311818884905
E14000986;E12000005;Tamworth;Staffordshire;West Midlands;England;County;12/13/19 3:40;Christopher;Pincher;Male;Con hold;Con;Lab;71572;46056;154;19634;30542;10908;2426;0;935;0;0;0;0;0;0;0;1245;0;Christopher Pincher;0,42630710439465;89;0,643491868328397;0,646625390348285;0,673108310793613;0,66065518595389
E14000987;E12000002;Tatton;Cheshire;North West;England;County;12/13/19 3:29;Esther;McVey;Female;Con hold;Con;Lab;69018;48967;179;17387;28277;10890;7712;0;2088;0;0;0;0;0;0;0;0;0;Esther McVey;0,355075867420916;178;0,709481584514185;0,656235607475574;0,673108310793613;0,723634970680968
E14000988;E12000009;Taunton Deane;Somerset;South West;England;County;12/13/19 4:38;Rebecca;Pow;Female;Con hold;Con;LD;88676;63733;192;11700;34164;4715;22464;0;0;0;0;0;0;0;0;0;2390;0;Rebecca Pow;0,183578365995638;385;0,718717578600749;0,720191104120187;0,673108310793613;0,737833062241829
E14000989;E12000005;Telford;Shropshire;West Midlands;England;Borough;12/13/19 2:56;Lucy;Allan;Female;Con hold;Con;Lab;68921;42825;224;10941;25546;14605;2674;0;0;0;0;0;0;0;0;0;0;0;Lucy Allan;0,255481611208406;298;0,621363590197472;0,646625390348285;0,673108310793613;0,656124276862538
E14000990;E12000009;Tewkesbury;Gloucestershire;South West;England;County;12/13/19 4:56;Laurence;Robertson;Male;Con hold;Con;LD;83958;61140;261;22410;35728;9310;13318;0;2784;0;0;0;0;0;0;0;0;0;Laurence Robertson;0,366535819430815;161;0,728221253483885;0,720191104120187;0,673108310793613;0,72549115913556
E14000991;E12000009;The Cotswolds;Gloucestershire;South West;England;County;12/13/19 4:30;Geoffrey;Clifton-Brown;Male;Con hold;Con;LD;81939;61176;265;20214;35484;7110;15270;0;3312;0;0;0;0;0;0;0;0;0;Geoffrey Clifton-Brown;0,330423695566889;211;0,746604181159155;0,720191104120187;0,673108310793613;0,742109908140561
E14000992;E12000005;The Wrekin;Shropshire;West Midlands;England;County;12/13/19 3:27;Mark;Pritchard;Male;Con hold;Con;Lab;70693;48890;194;18726;31029;12303;4067;0;1491;0;0;0;0;0;0;0;0;0;Mark Pritchard;0,383023113111066;141;0,691581910514478;0,646625390348285;0,673108310793613;0,721867529590111
E14000993;E12000003;Thirsk and Malton;North Yorkshire;Yorkshire and The Humber;England;County;12/13/19 5:46;Kevin;Hollinrake;Male;Con hold;Con;Lab;80991;56588;242;25154;35634;10480;6774;0;2263;0;0;0;0;0;0;0;1437;0;Kevin Hollinrake;0,444511203788789;71;0,698694916719142;0,643471527266342;0,673108310793613;0,710931740180501
E14000994;E12000009;Thornbury and Yate;Avon;South West;England;County;12/13/19 4:16;Luke;Hall;Male;Con hold;Con;LD;69492;52243;254;12369;30202;4208;17833;0;0;0;0;0;0;0;0;0;0;0;Luke Hall;0,236758991635243;327;0,751784378057906;0,720191104120187;0,673108310793613;0,746626995816886
E14000995;E12000006;Thurrock;Essex;East;England;Borough;12/13/19 2:05;Jacqueline;Doyle-Price;Female;Con hold;Con;Lab;79659;47467;139;11482;27795;16313;1510;0;807;0;0;0;0;0;0;0;1042;0;Jacqueline Doyle-Price;0,241894368719321;318;0,595877427534867;0,682459959038198;0,673108310793613;0,643920976533511
