,date,region,population,confirmed_cases_per_100k,deaths_per_100k
205,11-12-2020,Sjælland,2319705,21.77000954862795,0.12932678939778983
206,11-12-2020,Syddanmark,1223634,27.949533929263165,0.08172378341889813
207,11-2-2021,Hovedstaden,1846023,8.017234888189368,0.1625115180038385
208,11-2-2021,Midtjylland,1333245,4.425293175672889,0.0
209,11-2-2021,Nordjylland,589755,3.391238734728828,0.1695619367364414
210,11-2-2021,Sjælland,2319705,3.5349322435395876,0.04310892979926327
211,11-2-2021,Syddanmark,1223634,4.82170322171499,0.0
212,11-3-2020,Hovedstaden,1846023,4.767004528112596,0.0
213,11-3-2020,Midtjylland,1333245,1.8751242269800377,0.150009938158403
214,11-3-2020,Nordjylland,589755,3.899924544938152,0.0
215,11-3-2020,Sjælland,2319705,1.1639411045801082,0.0
216,11-3-2020,Syddanmark,1223634,3.5141226870126197,0.0
217,11-3-2021,Hovedstaden,1846023,13.434285488317316,0.0
218,11-3-2021,Midtjylland,1333245,5.175342866464904,0.0
219,11-3-2021,Nordjylland,589755,5.765105849039007,0.1695619367364414
220,11-3-2021,Sjælland,2319705,3.5349322435395876,0.04310892979926327
221,11-3-2021,Syddanmark,1223634,12.013396162578026,0.0
222,11-4-2020,Hovedstaden,1846023,4.008617444094684,0.27085253000639753
223,11-4-2020,Midtjylland,1333245,2.5501689486928507,0.2250149072376045
224,11-4-2020,Nordjylland,589755,0.3391238734728828,0.0
225,11-4-2020,Sjælland,2319705,0.646633946988949,0.04310892979926327
226,11-4-2020,Syddanmark,1223634,1.144132967864574,0.08172378341889813
227,11-4-2021,Hovedstaden,1846023,12.838409922303242,0.0
228,11-4-2021,Midtjylland,1333245,7.275482000682545,0.0750049690792015
229,11-4-2021,Nordjylland,589755,6.952039406194098,0.0
230,11-4-2021,Sjælland,2319705,3.1900608051454817,0.0
231,11-4-2021,Syddanmark,1223634,6.456178890092952,0.08172378341889813
232,11-5-2020,Hovedstaden,1846023,2.7085253000639753,0.0
233,11-5-2020,Midtjylland,1333245,0.2250149072376045,0.0
234,11-5-2020,Nordjylland,589755,0.1695619367364414,0.0
235,11-5-2020,Sjælland,2319705,0.5173071575911593,0.0
236,11-5-2020,Syddanmark,1223634,0.9806854010267776,0.08172378341889813
237,11-5-2021,Hovedstaden,1846023,33.260690684785615,0.0
238,11-5-2021,Midtjylland,1333245,19.876316805988395,0.0750049690792015
239,11-5-2021,Nordjylland,589755,19.669184661427202,0.0
240,11-5-2021,Sjælland,2319705,7.156082346677702,0.0
241,11-5-2021,Syddanmark,1223634,10.54236806103786,0.0
242,11-6-2020,Hovedstaden,1846023,1.9501382160460623,0.0
243,11-6-2020,Midtjylland,1333245,0.0750049690792015,0.0
244,11-6-2020,Nordjylland,589755,0.3391238734728828,0.0
245,11-6-2020,Sjælland,2319705,0.38798036819336945,0.0
246,11-6-2021,Hovedstaden,1846023,6.55463122615482,0.0
247,11-6-2021,Midtjylland,1333245,5.625372680940112,0.0
248,11-6-2021,Nordjylland,589755,8.308534900085629,0.0
249,11-6-2021,Sjælland,2319705,1.465703613174951,0.0
250,11-6-2021,Syddanmark,1223634,2.5334372859858423,0.0
251,11-7-2020,Hovedstaden,1846023,1.0834101200255901,0.054170506001279504
252,11-7-2020,Sjælland,2319705,0.08621785959852654,0.0
253,11-7-2020,Syddanmark,1223634,0.16344756683779627,0.0
254,11-7-2021,Hovedstaden,1846023,25.785160856609046,0.0
255,11-7-2021,Midtjylland,1333245,15.676038537553113,0.0
256,11-7-2021,Nordjylland,589755,6.952039406194098,0.0
257,11-7-2021,Sjælland,2319705,2.7158625773535863,0.0
258,11-7-2021,Syddanmark,1223634,10.215472927362267,0.0
259,11-8-2020,Hovedstaden,1846023,2.1668202400511802,0.0
260,11-8-2020,Midtjylland,1333245,5.0253329283065,0.0
261,11-8-2020,Nordjylland,589755,0.3391238734728828,0.0
262,11-8-2020,Sjælland,2319705,0.7759607363867389,0.0
263,11-8-2020,Syddanmark,1223634,0.7355140507700832,0.0
264,11-8-2021,Hovedstaden,1846023,20.909815316493887,0.0
265,11-8-2021,Midtjylland,1333245,17.401152826374748,0.0
266,11-8-2021,Nordjylland,589755,17.295317547117023,0.1695619367364414
267,11-8-2021,Sjælland,2319705,5.302398365309382,0.0
268,11-8-2021,Syddanmark,1223634,10.787539411294553,0.0
269,11-9-2020,Hovedstaden,1846023,9.154815514216237,0.054170506001279504
270,11-9-2020,Midtjylland,1333245,5.325352804623306,0.0
271,11-9-2020,Nordjylland,589755,7.29116327966698,0.0
272,11-9-2020,Sjælland,2319705,0.9052875257845286,0.0
273,11-9-2020,Syddanmark,1223634,3.4323989035937217,0.0
274,11-9-2021,Hovedstaden,1846023,9.046474502213679,0.054170506001279504
275,11-9-2021,Midtjylland,1333245,4.050268330276881,0.0
276,11-9-2021,Nordjylland,589755,1.695619367364414,0.0
277,11-9-2021,Sjælland,2319705,1.8105750515690573,0.0
278,11-9-2021,Syddanmark,1223634,2.6151610694047402,0.0
279,12-1-2021,Hovedstaden,1846023,31.743916516749792,0.7583870840179131
280,12-1-2021,Midtjylland,1333245,13.350884496097866,0.3750248453960075
281,12-1-2021,Nordjylland,589755,17.634441420589905,0.1695619367364414
282,12-1-2021,Sjælland,2319705,10.087489573027606,0.25865357879557965
283,12-1-2021,Syddanmark,1223634,12.422015079672518,0.16344756683779627
284,12-10-2020,Hovedstaden,1846023,7.692211852181691,0.10834101200255901
285,12-10-2020,Midtjylland,1333245,9.600636042137792,0.0750049690792015
286,12-10-2020,Nordjylland,589755,7.6302871531398635,0.0
287,12-10-2020,Sjælland,2319705,2.9745161561491655,0.0
288,12-10-2020,Syddanmark,1223634,5.965836189579564,0.08172378341889813
289,12-11-2020,Hovedstaden,1846023,25.73099035060777,0.27085253000639753
290,12-11-2020,Midtjylland,1333245,18.60123233164197,0.2250149072376045
291,12-11-2020,Nordjylland,589755,11.360649761341575,0.1695619367364414
292,12-11-2020,Sjælland,2319705,5.086853716313065,0.0
293,12-11-2020,Syddanmark,1223634,11.768224812321332,0.0
294,12-12-2020,Hovedstaden,1846023,91.2231321061547,0.325023036007677
295,12-12-2020,Midtjylland,1333245,40.80270317908561,0.0750049690792015
296,12-12-2020,Nordjylland,589755,27.129909877830624,0.1695619367364414
297,12-12-2020,Sjælland,2319705,17.803988007095732,0.0
298,12-12-2020,Syddanmark,1223634,23.454725841223762,0.0
299,12-2-2021,Hovedstaden,1846023,7.854723370185529,0.054170506001279504
300,12-2-2021,Midtjylland,1333245,2.9251937940888584,0.0
301,12-2-2021,Nordjylland,589755,5.595543912302566,0.0
302,12-2-2021,Sjælland,2319705,2.24166434956169,0.0
303,12-2-2021,Syddanmark,1223634,3.759294037269314,0.0
304,12-3-2020,Hovedstaden,1846023,0.9750691080230312,0.054170506001279504
305,12-3-2020,Midtjylland,1333245,0.600039752633612,0.0
306,12-3-2020,Nordjylland,589755,0.1695619367364414,0.0
307,12-3-2020,Sjælland,2319705,0.25865357879557965,0.04310892979926327
308,12-3-2020,Syddanmark,1223634,0.6537902673511851,0.0
309,12-3-2021,Hovedstaden,1846023,11.646658790275094,0.0
310,12-3-2021,Midtjylland,1333245,4.575303113831292,0.0
311,12-3-2021,Nordjylland,589755,3.391238734728828,0.0
312,12-3-2021,Sjælland,2319705,2.6727536475543228,0.0
313,12-3-2021,Syddanmark,1223634,9.888577793686673,0.0
314,12-4-2020,Hovedstaden,1846023,5.146198070121553,0.21668202400511802
